"index","age_permi","age_veh","genre","stat_matri","categ_socio","usage_veh","age_conduct","type_veh","bonus_malus","mont_recl","garage","source_energ","valeur_veh"
26193,47,4,"Femme","Seul","CSP60","perso + travail",23,"cabriolet",95,851.69,NA,"regular",24480.038341488
56365,544,2,"Homme","Autre","CSP60","perso",63,"sedan",50,17515,"garage communautaire","regular",35175.813522663
42557,517,7,"Femme","Autre","CSP50","perso",63,"sedan",50,2346,NA,"regular",10639.8943734344
475,135,2,"Homme","Autre","CSP66","perso + travail",29,"sedan",90,636.82,"aucun","regular",29387.0173772816
71881,456,7,"Homme","Autre","CSP60","perso",56,"sedan",50,374.22,NA,"regular",23914.8052643634
56992,120,2,"femme","Seul","CSP46","perso + travail",29,"sedan",95,9296,NA,"regular",28225.8748852119
103356,96,2,"Homme","Autre","CSP50","perso",34,"sedan",76,692.81,NA,"regular",28923.0785709869
93791,152,4,"Homme","Autre","CSP55","perso",33,"minivan",67,2135.37,NA,"diesel",32122.80257193
32912,435,7,"Homme","Autre","CSP50","perso + travail",55,"cabriolet",58,2346,NA,"regular",40602.0707627961
17566,396,4,"Homme","Autre","CSP66","perso + travail",55,"van",58,2346,NA,"diesel",17580.9886329142
74352,46,1,"Femme","Autre","CSP50","perso",23,"sedan",95,1657.02,"garage communautaire","diesel",27209.4591068273
14801,133,7,"Femme","Seul","CSP50","perso + travail",39,"sedan",95,2569.69,NA,"diesel",18664.8655119237
103209,230,1,"Homme","Autre","CSP55","voyagement professionel",39,"sedan",86,1343.8,NA,"diesel",29628.5791782193
20289,464,2,"Homme","Autre","CSP1","professionnel",56,"sedan",50,1460.54,NA,"diesel",27728.4396910766
29330,435,2,"Homme","Autre","CSP60","perso",78,"sedan",50,1036.72,NA,"regular",41391.9147560688
102552,366,4,"Femme","Autre","CSP50","perso",74,"sedan",58,681.13,NA,"regular",21977.333256199
27425,633,4,"Homme","Autre","CSP55","perso",81,"sedan",50,874.64,NA,"regular",27021.2213796289
51948,478,1,"Homme","Autre","CSP50","professionnel",58,"sedan",50,2346,NA,"diesel",35144.9827583898
33941,234,5,"Femme","Autre","CSP50","perso + travail",40,"sedan",53,3240.94,NA,"diesel",16882.2825170078
2598,110,6,"Homme","Autre","CSP60","perso + travail",36,"sedan",80,1028.08,NA,"regular",27060.4696852667
7554,78,2,"Femme","Seul","CSP50","perso + travail",30,"sedan",95,1158.54,NA,"regular",10681.5441992081
39700,48,6,"Femme","Seul","CSP50","professionnel",22,"sedan",95,1453.59,"aucun","regular",16587.6546556941
96786,227,5,"Homme","Autre","CSP60","perso + travail",37,"minivan",57,1113.7,NA,"diesel",31973.6989616288
137912,206,5,"Femme","Autre","CSP48","perso + travail",36,"sedan",50,1127.8,NA,"regular",13249.7299486536
22051,325,4,"Homme","Seul","CSP50","perso + travail",50,"sedan",50,2300,NA,"regular",18297.037097703
35607,45,2,"Homme","Autre","CSP60","perso",26,"autre minivan",100,2346,NA,"diesel",33205.7232036749
40449,71,2,"Homme","Autre","CSP50","professionnel",30,"sedan",95,2729.39,NA,"diesel",21695.6799346084
23141,84,4,"Femme","Autre","CSP42","perso",37,"cabriolet",119,966.07,NA,"regular",27142.7502895626
101241,143,2,"Homme","Autre","CSP50","perso + travail",30,"vehicule utilitaire sport",68,2346,NA,"diesel",34155.2460084559
50874,60,2,"Homme","Autre","CSP50","perso",30,"cabriolet",90,76.99,NA,"regular",35421.6704665358
40023,450,6,"Femme","Autre","CSP50","perso + travail",57,"sedan",50,694.54,NA,"regular",18292.2041568831
56956,368,2,"Femme","Seul","CSP50","perso + travail",56,"sedan",95,3000.55,"aucun","regular",7470.17805420432
7364,336,6,"Homme","Autre","CSP50","professionnel",46,"van",50,1168.63,NA,"diesel",12734.4254587188
11476,183,7,"Femme","Autre","CSP50","professionnel",40,"sedan",85,1886.96,"aucun","regular",29701.1468295646
46295,128,7,"Femme","Autre","CSP50","perso + travail",31,"sedan",90,1255.05,NA,"regular",10190.7286738736
103064,249,7,"Homme","Autre","CSP50","professionnel",39,"station wagon",102,2001.2,"aucun","regular",35389.7714917561
108328,13,6,"Femme","Autre","CSP50","perso",21,"sedan",125,5361.47,NA,"regular",20179.6695368048
68745,617,7,"Homme","Autre","CSP50","perso",86,"sedan",50,2338.04,NA,"regular",46826.5751916704
92301,268,2,"Femme","Autre","CSP50","professionnel",42,"sedan",57,1112.55,NA,"regular",33851.0998916244
64469,199,6,"Femme","Autre","CSP50","perso + travail",40,"sedan",50,2630.08,NA,"regular",21539.4203554996
78094,303,6,"Femme","Autre","CSP1","perso",45,"minivan",50,915.69,NA,"regular",38076.2942799785
102475,443,2,"Homme","Autre","CSP50","perso",55,"sedan",50,2346,NA,"regular",35468.8519776372
110365,260,9,"Homme","Autre","CSP26","perso + travail",40,"sedan",50,4023.46,NA,"regular",41014.8212815645
36531,394,10,"Homme","Autre","CSP50","perso",51,"sedan",50,2300,"aucun","regular",13878.7127497683
93572,220,8,"Homme","Autre","CSP50","perso + travail",36,"minivan",50,1139.82,NA,"diesel",37023.4221889217
12504,625,4,"Homme","Autre","CSP50","perso",70,"autre minivan",50,390.61,NA,"diesel",43159.1441036917
55671,393,1,"Femme","Autre","CSP50","perso",51,"sedan",50,1652.99,NA,"regular",24833.9916457551
4167,44,2,"Homme","Seul","CSP50","perso + travail",21,"sedan",125,856.73,NA,"regular",27177.0634001359
58655,296,6,"Homme","Seul","CSP50","perso + travail",43,"sedan",67,82.15,NA,"regular",30027.2243252094
26521,442,4,"Homme","Autre","CSP50","perso",56,"sedan",95,284.58,NA,"diesel",30901.8322277867
5662,110,6,"Homme","Seul","CSP50","perso + travail",27,"coupe",64,2578.04,NA,"regular",32200.2121023552
11807,112,6,"Homme","Seul","CSP50","perso + travail",27,"coupe",60,1152.32,NA,"regular",32240.0178612774
29258,312,2,"Homme","Autre","CSP50","perso + travail",45,"sedan",64,173.39,"aucun","diesel",30776.6056039267
107612,87,2,"Homme","Autre","CSP50","perso",42,"minivan",95,2346,NA,"diesel",26808.4866953009
65155,285,2,"Homme","Autre","CSP50","professionnel",41,"sedan",53,794.91,NA,"diesel",32599.9740327982
23640,310,2,"Homme","Seul","CSP60","professionnel",44,"sedan",58,2034.55,NA,"regular",27540.9565573315
18295,51,5,"Femme","Seul","CSP1","perso + travail",39,"sedan",85,3594.42,NA,"regular",23909.899516525
56696,124,4,"Femme","Seul","CSP50","perso + travail",28,"sedan",95,1596.6,NA,"regular",10824.0617498552
25235,277,1,"Homme","Autre","CSP50","professionnel",41,"minivan",50,1929.65,NA,"regular",43262.4123798598
66324,63,5,"Femme","Seul","CSP1","perso + travail",27,"sedan",80,613.72,NA,"regular",18238.331954056
25505,201,1,"Femme","Seul","CSP50","perso",35,"bus",100,1330.74,"garage communautaire","diesel",32387.9643741923
27252,526,7,"Femme","Autre","CSP50","perso",67,"sedan",50,6368.95,NA,"regular",36211.3309106619
10248,80,5,"Homme","Autre","CSP50","professionnel",31,"van",76,222.38,"garage communautaire","diesel",22154.6560158123
34271,364,2,"Femme","Seul","CSP50","perso",49,"sedan",95,2111.38,"aucun","regular",14438.8564886077
7622,359,4,"Homme","Autre","CSP50","perso + travail",48,"sedan",75,1047,NA,"diesel",32707.8176789643
7400,362,4,"Homme","Autre","CSP50","perso + travail",48,"sedan",71,73.38,NA,"diesel",33674.7884151959
19575,354,2,"Homme","Autre","CSP66","perso + travail",47,"sedan",100,1368.23,NA,"regular",13624.8169436835
34051,173,8,"Homme","Autre","CSP50","perso + travail",32,"sedan",54,1383.75,NA,"regular",29377.0284499364
77910,238,5,"Homme","Seul","CSP26","perso",37,"sedan",57,781.11,NA,"regular",18545.568894716
55005,199,4,"Homme","Autre","CSP50","voyagement professionel",34,"coupe",88,2346,NA,"regular",13889.9208411942
110938,196,2,"Homme","Autre","CSP50","professionnel",38,"van",62,494.62,NA,"diesel",27044.3376125509
56,200,4,"Homme","Autre","CSP50","professionnel",39,"van",58,678.61,"aucun","diesel",27220.543879299
94201,190,5,"Femme","Seul","CSP60","perso + travail",34,"sedan",64,2419,NA,"regular",13269.425751107
11505,468,7,"Homme","Autre","CSP50","perso + travail",58,"sedan",50,2755.77,NA,"diesel",16060.1569229626
27395,299,5,"Homme","Autre","CSP50","perso + travail",43,"sedan",50,2300,NA,"regular",16101.2229367034
14475,89,2,"Homme","Autre","CSP42","professionnel",26,"sedan",76,1812.89,NA,"regular",22835.8679122004
11906,467,1,"Femme","Autre","CSP50","perso",57,"sedan",50,533.76,"aucun","regular",21597.1290729432
84069,179,2,"Homme","Autre","CSP42","perso + travail",34,"bus",68,1168.05,NA,"diesel",32706.7902492532
30099,626,6,"Femme","Autre","CSP55","perso",75,"sedan",50,913.53,NA,"regular",23671.9449673437
28423,312,5,"Homme","Autre","CSP50","perso + travail",50,"minivan",52,454.49,NA,"diesel",27031.2224196065
14424,151,6,"Homme","Autre","CSP50","perso + travail",30,"sedan",85,1407.51,NA,"regular",29658.7733707668
20992,104,2,"Femme","Seul","CSP50","perso + travail",28,"sedan",72,1174.76,"garage communautaire","diesel",24273.0819471542
36359,362,6,"Homme","Autre","CSP26","perso + travail",51,"sedan",50,3779.29,NA,"regular",24216.9467445258
22546,125,7,"Homme","Seul","CSP50","professionnel",30,"sedan",76,2346,NA,"regular",11482.9728919324
106065,168,1,"Homme","Seul","CSP50","perso + travail",32,"sedan",100,1258.32,NA,"regular",25482.1681205139
13001,151,1,"Homme","Autre","CSP50","voyagement professionel",40,"van",67,90.42,NA,"diesel",42177.1337085809
17022,398,7,"Femme","Seul","CSP37","perso + travail",53,"sedan",106,836.92,NA,"regular",11417.0984904825
3708,203,1,"Homme","Seul","CSP50","professionnel",37,"van",60,1214.52,NA,"diesel",27422.8523787807
116332,100,4,"Homme","Seul","CSP60","perso",28,"sedan",90,2346,NA,"diesel",24709.17256735
67257,369,5,"Homme","Autre","CSP60","perso + travail",51,"minivan",50,81.37,NA,"regular",34804.5079186964
67125,15,2,"Homme","Seul","CSP55","professionnel",19,"van",95,2300,NA,"diesel",24766.722735422
97899,114,2,"Femme","Seul","CSP50","perso",42,"sedan",95,3419.8,NA,"diesel",25311.6025522597
965,319,1,"Homme","Autre","CSP50","perso + travail",54,"minivan",90,655.84,"aucun","diesel",32225.5638783651
4301,93,1,"Homme","Autre","CSP50","perso + travail",26,"cabriolet",95,3669.51,NA,"regular",33295.0250371792
76211,358,5,"Homme","Seul","CSP50","perso + travail",48,"vehicule utilitaire sport",50,44.03,NA,"regular",34121.7387553448
53564,178,4,"Homme","Autre","CSP60","professionnel",33,"sedan",50,1057.53,"aucun","diesel",30114.0004774027
95067,490,5,"Homme","Autre","CSP50","perso + travail",59,"sedan",50,1392.86,"aucun","regular",27848.0085869806
17717,263,1,"Homme","Autre","CSP50","perso + travail",43,"sedan",63,144.12,NA,"diesel",37320.861558324
32512,289,5,"Homme","Autre","CSP50","perso + travail",46,"van",59,2300,NA,"diesel",17222.4513908399
28339,173,4,"Homme","Autre","CSP50","perso + travail",35,"sedan",85,1173,NA,"diesel",17915.4749646875
46384,487,2,"Femme","Autre","CSP50","professionnel",59,"vehicule utilitaire sport",50,79.82,NA,"diesel",38036.6998911241
60844,7,9,"Homme","Seul","CSP50","perso + travail",19,"sedan",100,2079.47,NA,"regular",19576.6359998435
16452,597,6,"Femme","Autre","CSP50","perso",82,"sedan",50,32.8,NA,"regular",26371.0529605397
379,102,4,"Homme","Seul","CSP60","perso + travail",26,"sedan",72,308.53,"aucun","diesel",34157.7451356836
7168,153,4,"Femme","Seul","CSP50","perso + travail",30,"sedan",132,974.51,NA,"regular",24196.3831910429
17445,81,6,"Femme","Autre","CSP50","perso + travail",59,"minivan",80,7831,"aucun","regular",29730.0925961281
45664,172,6,"Homme","Autre","CSP50","perso + travail",32,"sedan",51,539.13,NA,"regular",21786.0321203099
16768,208,7,"Homme","Seul","CSP50","perso + travail",40,"minivan",50,3438.79,NA,"regular",27976.7085335437
43501,463,1,"Homme","Autre","CSP50","professionnel",60,"van",50,1173,NA,"diesel",38453.1666320623
101572,111,1,"femme","Seul","CSP50","perso + travail",27,"sedan",100,454.73,NA,"regular",21411.7853028121
59481,118,2,"Femme","Seul","CSP50","perso + travail",27,"sedan",95,203.54,NA,"regular",22131.2002060656
28520,559,1,"Femme","Autre","CSP48","perso",65,"sedan",61,2444.8,NA,"diesel",36283.0602689199
4870,525,6,"Femme","Seul","CSP42","perso + travail",65,"sedan",50,1150,NA,"regular",16023.9468764709
73781,181,1,"Homme","Autre","CSP50","perso + travail",33,"sedan",51,999.06,NA,"regular",18070.6232773094
21877,70,5,"Femme","Seul","CSP48","perso + travail",24,"sedan",80,278.71,NA,"regular",10959.8125266647
14793,490,6,"Femme","Seul","CSP55","perso",66,"sedan",50,870.07,"aucun","regular",14022.4985398495
60507,407,1,"Homme","Autre","CSP50","professionnel",52,"autre minivan",50,102.42,NA,"diesel",37518.2044047396
34494,416,2,"Homme","Autre","CSP42","professionnel",52,"autre minivan",50,384.64,NA,"diesel",38083.5104329511
20664,124,6,"Homme","Autre","CSP46","professionnel",28,"van",57,1159.72,NA,"electrique",19472.7455209175
2300,83,7,"Homme","Autre","CSP55","perso + travail",25,"sedan",80,1512.5,NA,"diesel",14203.7097587874
81761,301,1,"Homme","Autre","CSP26","perso + travail",45,"vehicule utilitaire sport",90,18874.37,NA,"diesel",50332.3555579583
14683,196,4,"Homme","Autre","CSP42","professionnel",34,"station wagon",62,884.32,NA,"regular",31033.0867684425
84222,72,2,"Femme","Seul","CSP66","perso + travail",28,"cabriolet",72,1058.3,NA,"regular",17142.1587669629
65965,167,4,"Homme","Autre","CSP26","perso + travail",33,"coupe",50,2400.22,NA,"regular",41752.2190670967
53672,242,2,"Femme","Autre","CSP50","perso",44,"vehicule utilitaire sport",95,919.65,NA,"regular",34376.2933272863
24713,117,4,"Homme","Autre","CSP60","professionnel",34,"sedan",75,1150,"aucun","diesel",18586.2762945253
122723,474,6,"Homme","Autre","CSP1","perso",67,"sedan",50,2346,NA,"regular",30536.7044212426
60904,575,4,"Homme","Autre","CSP55","professionnel",65,"autre minivan",50,259.74,NA,"regular",34754.6368703627
76374,149,1,"Homme","Autre","CSP50","professionnel",30,"sedan",80,750.94,NA,"regular",19476.4919112003
22880,126,2,"Homme","Seul","CSP48","perso + travail",29,"vehicule utilitaire sport",85,1,"garage communautaire","diesel",47046.8635759831
61221,172,6,"Homme","Autre","CSP50","perso + travail",34,"sedan",90,546.19,"aucun","regular",16898.4134650679
50141,121,7,"Homme","Autre","CSP50","perso",29,"autre minivan",90,968.14,NA,"regular",27876.4638840832
53461,136,1,"Homme","Seul","CSP50","professionnel",29,"cabriolet",64,2598.32,NA,"regular",31083.0305110724
52541,83,6,"Homme","Autre","CSP50","perso",29,"sedan",100,920.82,NA,"diesel",19250.5462430988
43734,88,5,"Femme","Seul","CSP50","perso + travail",25,"sedan",72,2346,NA,"regular",19652.3027107295
28905,133,1,"Femme","Autre","CSP60","perso + travail",29,"autre minivan",57,72,NA,"regular",33120.762840012
34971,247,8,"Homme","Seul","CSP55","perso",38,"cabriolet",85,2346,NA,"regular",45497.0833980125
8990,4,1,"Femme","Seul","CSP50","perso + travail",21,"sedan",100,6606.04,NA,"regular",11469.589708952
13871,290,2,"Homme","Autre","CSP48","professionnel",47,"minivan",50,4038.82,NA,"diesel",36143.4299455557
3001,145,1,"Homme","Autre","CSP50","professionnel",30,"vehicule utilitaire sport",53,2346,NA,"diesel",49052.4711075417
19933,179,5,"Homme","Seul","CSP55","perso",32,"sedan",100,6031.42,"aucun","regular",17879.1020358185
3137,341,2,"Homme","Autre","CSP50","perso",46,"sedan",62,1469.37,"aucun","regular",29327.3038283544
139347,576,2,"Homme","Autre","CSP55","perso",66,"sedan",50,200.83,NA,"diesel",41438.420352892
102269,644,4,"Homme","Autre","CSP50","perso",76,"vehicule utilitaire sport",50,2304.02,NA,"regular",29505.3325632631
23080,134,6,"Homme","Autre","CSP50","perso",30,"sedan",76,1137.49,NA,"diesel",22765.8172550557
35332,540,8,"Homme","Autre","CSP55","perso + travail",67,"sedan",50,1822.69,NA,"regular",56475.8584047896
38751,63,6,"Femme","Seul","CSP55","perso + travail",24,"sedan",76,2300,NA,"regular",16645.1248020759
21794,155,6,"Homme","Seul","CSP26","perso + travail",33,"sedan",100,1902.25,NA,"diesel",12222.1406427347
470,195,1,"Homme","Seul","CSP26","perso + travail",35,"cabriolet",90,917.39,NA,"regular",35666.664163295
94602,92,1,"Femme","Autre","CSP50","perso + travail",27,"sedan",100,2346,NA,"regular",11088.4584920316
25458,96,2,"Homme","Seul","CSP50","perso + travail",26,"cabriolet",68,547.73,NA,"regular",24441.2549169659
144579,258,6,"Homme","Autre","CSP55","perso",41,"sedan",118,2300,NA,"regular",18953.0697779464
72046,292,2,"Femme","Autre","CSP50","perso",41,"sedan",95,2346,"aucun","regular",16029.5681045674
18127,510,1,"Homme","Autre","CSP50","professionnel",60,"minivan",50,7129.75,NA,"diesel",43401.3824514255
20952,9,1,"Femme","Autre","CSP50","perso + travail",19,"sedan",100,2300,NA,"regular",12762.4085292278
9533,219,1,"Homme","Autre","CSP50","perso + travail",36,"sedan",54,1462.87,NA,"diesel",19073.571982298
105877,141,8,"Homme","Seul","CSP50","perso + travail",31,"vehicule utilitaire sport",85,1828.18,NA,"regular",30714.0686094619
77978,513,2,"Femme","Autre","CSP50","perso + travail",62,"sedan",50,3430.18,NA,"diesel",33422.9574484843
10488,639,5,"Femme","Autre","CSP60","perso",79,"sedan",50,959.36,"garage prive","regular",15588.5180820596
96088,295,1,"Femme","Autre","CSP50","professionnel",42,"station wagon",50,1213.93,NA,"diesel",30049.2809308781
49193,315,1,"Femme","Autre","CSP50","perso",52,"sedan",100,2346,NA,"regular",16372.9473553819
12925,172,1,"Homme","Autre","CSP60","perso + travail",33,"sedan",90,3485.13,NA,"regular",17709.0004573246
41767,178,2,"Femme","Autre","CSP50","perso",33,"sedan",58,2918.09,NA,"diesel",31463.2213149369
21971,149,6,"Femme","Autre","CSP50","perso + travail",31,"sedan",57,2346,NA,"diesel",16543.3739136525
104641,36,7,"Femme","Seul","CSP50","perso + travail",24,"sedan",90,1476.24,NA,"regular",24126.9297329195
109312,376,2,"Homme","Autre","CSP60","professionnel",51,"van",50,2346,NA,"diesel",24410.8726832864
34837,695,5,"Homme","Autre","CSP26","perso",78,"sedan",50,846.75,"garage prive","diesel",37805.2449368814
64536,326,7,"Femme","Autre","CSP60","professionnel",46,"sedan",50,348.96,"aucun","regular",16354.1305407649
33966,372,7,"Homme","Autre","CSP50","professionnel",49,"minivan",50,484.26,"aucun","regular",37840.6064170011
31492,458,1,"Femme","Autre","CSP66","perso",58,"sedan",50,1938.76,NA,"regular",19100.3629711369
42785,44,5,"Homme","Autre","CSP50","perso + travail",26,"sedan",85,1831.31,NA,"regular",7605.88229063856
9419,73,5,"Homme","Seul","CSP55","perso + travail",24,"van",100,1011.3,NA,"diesel",21311.8937753325
27600,92,4,"Femme","Autre","CSP50","perso + travail",33,"sedan",100,2582.08,NA,"regular",11022.0897669941
5841,107,1,"Homme","Autre","CSP55","professionnel",27,"van",85,6452.09,NA,"diesel",32994.4867645077
94600,216,1,"Femme","Autre","CSP50","perso + travail",41,"sedan",50,54.16,NA,"regular",11180.0272396269
8484,39,4,"Homme","Seul","CSP50","perso + travail",24,"sedan",85,5283.66,NA,"diesel",38471.0852830456
120688,145,4,"Homme","Autre","CSP48","perso + travail",32,"autre minivan",95,703.43,NA,"diesel",29182.1442884047
102930,386,1,"Homme","Autre","CSP66","perso + travail",50,"vehicule utilitaire sport",50,739.73,"aucun","diesel",38280.1907885322
29818,297,7,"Femme","Autre","CSP60","perso",43,"sedan",50,476.53,NA,"regular",26865.7415202506
52578,220,1,"Femme","Autre","CSP50","professionnel",37,"minivan",90,2998.33,NA,"diesel",24544.1427935652
100782,184,7,"Homme","Autre","CSP50","professionnel",39,"sedan",59,2300,NA,"regular",29389.9748808961
53649,424,2,"Homme","Autre","CSP50","perso",60,"sedan",50,3532.66,NA,"diesel",40123.1986259149
14286,215,1,"Homme","Autre","CSP50","professionnel",37,"minivan",50,1100.36,NA,"diesel",35451.0491812662
3204,210,6,"femme","Autre","CSP55","perso + travail",41,"sedan",62,686.03,NA,"regular",24328.2985030349
30173,54,7,"Homme","Seul","CSP1","perso + travail",22,"coupe",100,4083.09,"garage communautaire","regular",40766.1406199261
9330,83,6,"Homme","Autre","CSP42","perso + travail",25,"sedan",112,2199.44,"aucun","diesel",29975.6268449323
29123,411,1,"Femme","Seul","CSP50","perso + travail",54,"sedan",50,439.07,"aucun","regular",30290.7062211981
14725,590,7,"Femme","Autre","CSP6","perso",79,"sedan",72,761.85,NA,"regular",15465.9522691315
82066,396,5,"Homme","Autre","CSP50","perso + travail",51,"sedan",50,151.09,NA,"diesel",35011.9955704052
24996,21,1,"Femme","Autre","CSP26","perso + travail",25,"cabriolet",100,176.95,NA,"regular",17085.8529226676
51673,417,6,"Femme","Autre","CSP60","perso",59,"sedan",90,6047.04,NA,"regular",30542.6203325213
64818,25,1,"Femme","Seul","CSP50","perso + travail",20,"sedan",90,706.33,NA,"regular",26127.6324566474
80652,93,5,"Homme","Autre","CSP48","perso",59,"cabriolet",100,9484.15,NA,"regular",59882.751235939
97560,232,1,"Homme","Autre","CSP50","perso + travail",37,"sedan",57,998.73,NA,"regular",18906.2023736413
32785,200,4,"Homme","Autre","CSP50","perso + travail",36,"sedan",50,675.94,NA,"regular",27728.4840534254
69586,417,1,"Femme","Autre","CSP50","perso + travail",54,"sedan",50,4431.69,NA,"diesel",22773.5017294846
35011,1,2,"Homme","Seul","CSP60","perso + travail",18,"sedan",100,1173,NA,"diesel",25186.9944789867
19859,87,6,"Femme","Seul","CSP55","perso",25,"sedan",80,664.51,NA,"regular",11278.9356162938
35338,535,1,"Femme","Autre","CSP50","perso + travail",62,"sedan",53,1173,"aucun","regular",26571.3724488341
3627,186,9,"Homme","Seul","CSP50","perso + travail",35,"sedan",85,1249.01,NA,"regular",26788.0906220984
42986,308,11,"Homme","Autre","CSP50","perso + travail",43,"minivan",50,3411.62,NA,"regular",34422.5473811967
66271,110,6,"Homme","Seul","CSP50","professionnel",28,"autre minivan",72,79,NA,"regular",28835.7225304737
21796,108,4,"Homme","Autre","CSP1","perso",28,"sedan",80,1173,NA,"regular",15096.588324182
145381,49,7,"Femme","Seul","CSP50","perso + travail",30,"sedan",85,858.77,"aucun","regular",30378.4928632853
13109,450,1,"Femme","Autre","CSP60","professionnel",56,"minivan",79,2346,"garage communautaire","diesel",32325.5545497742
21765,296,2,"Homme","Autre","CSP50","professionnel",44,"minivan",50,314.88,NA,"diesel",42686.6289682815
27222,12,1,"Homme","Seul","CSP55","perso + travail",19,"sedan",100,1173,"aucun","regular",11122.8700760562
6003,123,4,"Homme","Autre","CSP50","perso + travail",28,"station wagon",90,115.29,NA,"diesel",28111.7528777693
81394,188,2,"Homme","Seul","CSP50","perso",35,"cabriolet",100,15043.29,"garage prive","regular",37684.6733418128
6410,305,6,"Femme","Autre","CSP50","perso",48,"sedan",50,1173,NA,"regular",43423.0662053386
37503,126,6,"Femme","Seul","CSP50","perso + travail",29,"sedan",100,4391.77,NA,"diesel",22962.3153557697
32351,405,9,"Femme","Autre","CSP50","perso",52,"sedan",50,286.24,"aucun","diesel",22000.9896591441
91496,23,1,"Homme","Seul","CSP26","perso",20,"sedan",90,1739.9,NA,"diesel",19375.5004135202
95079,404,5,"Homme","Autre","CSP50","perso + travail",54,"sedan",50,3174.38,NA,"regular",8623.58032561753
27333,142,7,"Homme","Seul","CSP55","professionnel",30,"sedan",72,836.09,NA,"regular",25903.6598898379
82144,178,9,"Homme","Seul","CSP50","perso + travail",35,"sedan",62,1863.35,NA,"regular",8595.76940612112
9537,165,6,"Homme","Seul","CSP50","professionnel",32,"van",67,78,NA,"regular",24007.8028859509
2627,100,9,"Femme","Seul","CSP50","perso",26,"sedan",100,1173,NA,"regular",13841.4696038642
17416,192,5,"Homme","Seul","CSP50","professionnel",35,"cabriolet",76,1870.61,"garage communautaire","regular",49481.4156120871
13525,347,2,"Femme","Seul","CSP50","perso",55,"station wagon",50,23229.8,"aucun","diesel",40117.1225511979
5524,229,6,"Homme","Autre","CSP50","perso + travail",37,"sedan",50,580.95,NA,"regular",26624.4950498065
21857,422,2,"Femme","Seul","CSP50","perso",60,"sedan",50,1105.77,NA,"regular",25906.3596854228
37392,489,6,"Femme","Autre","CSP55","perso",59,"sedan",50,1116.6,NA,"diesel",25884.6790147662
60999,49,7,"Femme","Seul","CSP50","perso + travail",23,"sedan",80,5940.15,NA,"regular",25016.9265427698
6126,212,5,"Homme","Autre","CSP50","perso",35,"coupe",54,2346,NA,"regular",7016.28462820634
25117,578,2,"Homme","Autre","CSP50","professionnel",69,"sedan",50,10511.54,NA,"regular",57717.7780515284
65760,590,1,"Homme","Autre","CSP1","perso",82,"sedan",55,1054.56,"garage prive","regular",35992.1137441391
57353,376,1,"Femme","Autre","CSP50","perso",58,"sedan",50,13167.06,NA,"regular",34406.6304477265
15109,303,6,"Femme","Seul","CSP37","professionnel",47,"sedan",85,466.14,NA,"regular",13877.1432236247
95286,265,6,"Femme","Autre","CSP50","perso + travail",40,"cabriolet",50,2346,NA,"regular",27465.7055194343
106279,42,1,"Homme","Seul","CSP50","professionnel",22,"coupe",100,1544.56,NA,"regular",16480.7670636743
7939,282,5,"Femme","Autre","CSP50","perso",42,"vehicule utilitaire sport",56,5330.52,NA,"regular",49089.2433463332
39261,70,1,"Femme","Seul","CSP50","perso + travail",26,"sedan",85,630.84,"garage communautaire","regular",19542.3754697224
24466,104,2,"Homme","Seul","CSP55","voyagement professionel",28,"sedan",100,2346,NA,"diesel",36596.61417252
98367,184,8,"Femme","Autre","CSP50","professionnel",40,"van",58,67.5,NA,"diesel",19022.2090273472
46392,240,6,"Homme","Autre","CSP50","professionnel",39,"sedan",50,2346,NA,"regular",58702.080041186
6177,132,7,"Homme","Autre","CSP60","perso + travail",42,"sedan",80,141.96,NA,"diesel",29371.3222631854
94878,411,4,"Femme","Autre","CSP26","professionnel",72,"cabriolet",50,644.3,NA,"regular",22031.1662482314
121617,167,5,"Homme","Autre","CSP49","perso",39,"sedan",54,1358.59,NA,"diesel",37423.4322204364
55373,231,6,"Homme","Autre","CSP50","perso + travail",39,"coupe",51,2269.97,"aucun","regular",32298.0527370848
57568,497,1,"Homme","Autre","CSP60","professionnel",60,"minivan",50,1706.11,"aucun","regular",30457.8310478904
23741,559,1,"Homme","Autre","CSP50","professionnel",71,"sedan",95,2346,"garage prive","regular",32501.3739613816
9201,1,1,"Femme","Seul","CSP50","perso + travail",22,"sedan",100,2346,NA,"diesel",27474.0539501536
88669,312,1,"Homme","Autre","CSP1","perso + travail",45,"sedan",54,67.5,"garage prive","regular",51062.8397845233
9323,394,1,"Homme","Autre","CSP50","professionnel",51,"van",51,1712.56,NA,"diesel",21656.4755157718
27808,65,4,"Homme","Autre","CSP50","perso + travail",25,"sedan",100,899.75,NA,"regular",16248.9585704757
21289,306,4,"Femme","Autre","CSP50","perso",54,"cabriolet",66,2680.94,NA,"regular",47141.5546402702
96463,131,1,"Homme","Autre","CSP50","perso",36,"sedan",81,1173,NA,"regular",60163.7118640093
69365,204,1,"Homme","Autre","CSP55","perso + travail",49,"sedan",52,4133.66,NA,"regular",27056.3468740956
9253,347,5,"Homme","Autre","CSP50","professionnel",47,"van",55,5199.17,"aucun","diesel",31537.6123044757
14434,227,7,"Femme","Autre","CSP50","perso + travail",50,"station wagon",100,1173,NA,"regular",38441.2916654465
136152,38,2,"Homme","Seul","CSP50","perso + travail",21,"cabriolet",100,2346,NA,"regular",23306.508671687
